"Response_Address","Response_X","Response_Y","city","dist","village","neighbour","road","lane","alley","number"
"臺北市大同區朝陽里8鄰南京西路163之71號","301772.656",2771877.552,"臺北市","大同區","朝陽里","8鄰","南京西路",NA,NA,"163之71號"
"臺北市中山區下埤里1鄰民權東路三段35號","304702.086",2772815.321,"臺北市","中山區","下埤里","1鄰","民權東路三段",NA,NA,"35號"
"臺北市中山區正守里1鄰新生北路一段48號","303604.192",2771013.196,"臺北市","中山區","正守里","1鄰","新生北路一段",NA,NA,"48號"
"臺北市大安區古莊里5鄰羅斯福路二段81巷8號","302897.108",2768717.317,"臺北市","大安區","古莊里","5鄰","羅斯福路二段","81巷",NA,"8號"
"臺北市中正區新營里19鄰金華街30之2號","302602.887",2769342.036,"臺北市","中正區","新營里","19鄰","金華街",NA,NA,"30之2號"
"臺北市中山區松江里23鄰建國北路二段258巷33號","303990.699",2772739.956,"臺北市","中山區","松江里","23鄰","建國北路二段","258巷",NA,"33號"
"臺北市文山區明興里3鄰興隆路四段49之2號","306500.027",2764801.799,"臺北市","文山區","明興里","3鄰","興隆路四段",NA,NA,"49之2號"
"臺北市大安區光武里20鄰復興南路一段79巷2號","304919.495",2770805.506,"臺北市","大安區","光武里","20鄰","復興南路一段","79巷",NA,"2號"
"臺北市中山區集英里6鄰中山北路二段96巷19號","302662.578",2772513.179,"臺北市","中山區","集英里","6鄰","中山北路二段","96巷",NA,"19號"
"臺北市中正區永昌里8鄰中華路二段441巷2弄15號","301476.648",2768701.856,"臺北市","中正區","永昌里","8鄰","中華路二段","441巷","2弄","15號"
"臺北市中山區行仁里30鄰民族東路422號","304359.338",2773411.02,"臺北市","中山區","行仁里","30鄰","民族東路",NA,NA,"422號"
"臺北市內湖區紫陽里19鄰文德路210巷6弄27號","308935.815",2774502.983,"臺北市","內湖區","紫陽里","19鄰","文德路","210巷","6弄","27號"
"臺北市萬華區新忠里4鄰中華路二段336號","300898.708",2769140.746,"臺北市","萬華區","新忠里","4鄰","中華路二段",NA,NA,"336號"
"臺北市信義區興雅里5鄰忠孝東路五段63號","307179.345",2770468.712,"臺北市","信義區","興雅里","5鄰","忠孝東路五段",NA,NA,"63號"
"臺北市信義區四育里1鄰松隆路215巷4弄11號","308218.031",2771297.087,"臺北市","信義區","四育里","1鄰","松隆路","215巷","4弄","11號"
"臺北市信義區三張里24鄰莊敬路391巷16弄3號","307136.727",2769027.39,"臺北市","信義區","三張里","24鄰","莊敬路","391巷","16弄","3號"
"臺北市大安區大學里14鄰羅斯福路三段283巷21弄10號","303628.622",2768066.677,"臺北市","大安區","大學里","14鄰","羅斯福路三段","283巷","21弄","10號"
"臺北市南港區重陽里8鄰重陽路125巷26號","310310.081",2772234.918,"臺北市","南港區","重陽里","8鄰","重陽路","125巷",NA,"26號"
"臺北市中正區廈安里3鄰中華路二段103之1號","300991.072",2769545.926,"臺北市","中正區","廈安里","3鄰","中華路二段",NA,NA,"103之1號"
"臺北市文山區景行里3鄰景文街92號","304604.751",2764821.17,"臺北市","文山區","景行里","3鄰","景文街",NA,NA,"92號"
"臺北市中山區恆安里11鄰農安街14號","302906.675",2773063.443,"臺北市","中山區","恆安里","11鄰","農安街",NA,NA,"14號"
"臺北市士林區福順里3鄰重慶北路四段49巷40弄46號","301595.486",2774735.685,"臺北市","士林區","福順里","3鄰","重慶北路四段","49巷","40弄","46號"
"臺北市大同區民權里12鄰重慶北路二段183號","301832.265",2772512.833,"臺北市","大同區","民權里","12鄰","重慶北路二段",NA,NA,"183號"
"臺北市中山區新生里12鄰吉林路245號","303510.653",2772671.282,"臺北市","中山區","新生里","12鄰","吉林路",NA,NA,"245號"
"臺北市南港區新光里11鄰忠孝東路六段467號","309979.122",2771550.699,"臺北市","南港區","新光里","11鄰","忠孝東路六段",NA,NA,"467號"
"臺北市大安區群英里30鄰四維路198巷30弄10號","305086.621",2768826.012,"臺北市","大安區","群英里","30鄰","四維路","198巷","30弄","10號"
"臺北市文山區景行里22鄰景興路258號","304789.847",2764798.103,"臺北市","文山區","景行里","22鄰","景興路",NA,NA,"258號"
"臺北市大同區斯文里3鄰大龍街85巷6號","302086.258",2773226.913,"臺北市","大同區","斯文里","3鄰","大龍街","85巷",NA,"6號"
"臺北市南港區三重里2鄰重陽路459號","311588.997",2772518.656,"臺北市","南港區","三重里","2鄰","重陽路",NA,NA,"459號"
"臺北市信義區廣居里7鄰忠孝東路五段456號","308166.934",2770408.086,"臺北市","信義區","廣居里","7鄰","忠孝東路五段",NA,NA,"456號"
"臺北市大安區大學里1鄰新生南路三段46號","303891.954",2768245.638,"臺北市","大安區","大學里","1鄰","新生南路三段",NA,NA,"46號"
"臺北市松山區敦化里2鄰敦化南路一段57號","305422.763",2770960.682,"臺北市","松山區","敦化里","2鄰","敦化南路一段",NA,NA,"57號"
"臺北市北投區長安里22鄰溫泉路65巷10號","300853.336",2780878.388,"臺北市","北投區","長安里","22鄰","溫泉路","65巷",NA,"10號"
"臺北市中山區復華里11鄰南京東路三段197號","304728.11",2771656.976,"臺北市","中山區","復華里","11鄰","南京東路三段",NA,NA,"197號"
"臺北市文山區興家里7鄰興隆路三段207巷17弄7號","306795.011",2765353.045,"臺北市","文山區","興家里","7鄰","興隆路三段","207巷","17弄","7號"
"臺北市松山區復勢里9鄰光復北路60巷46號","306023.652",2771417.57,"臺北市","松山區","復勢里","9鄰","光復北路","60巷",NA,"46號"
"臺北市大同區民權里21鄰民權西路108號","302172.623",2772825.335,"臺北市","大同區","民權里","21鄰","民權西路",NA,NA,"108號"
"臺北市文山區木新里29鄰木新路二段79巷6弄16號","307591.485",2764174.707,"臺北市","文山區","木新里","29鄰","木新路二段","79巷","6弄","16號"
"臺北市中正區板溪里2鄰羅斯福路二段102號","302729.505",2768829.904,"臺北市","中正區","板溪里","2鄰","羅斯福路二段",NA,NA,"102號"
"臺北市松山區復建里14鄰八德路三段158巷7弄39號","306106.711",2771155.885,"臺北市","松山區","復建里","14鄰","八德路三段","158巷","7弄","39號"
"臺北市士林區福佳里5鄰華榮街9號","302803.771",2776442.904,"臺北市","士林區","福佳里","5鄰","華榮街",NA,NA,"9號"
"臺北市內湖區行善里5鄰新明路460巷17弄11號","308416.82",2771976.517,"臺北市","內湖區","行善里","5鄰","新明路","460巷","17弄","11號"
"臺北市大同區建功里19鄰重慶北路一段24號","301809.77",2771483.244,"臺北市","大同區","建功里","19鄰","重慶北路一段",NA,NA,"24號"
"臺北市萬華區壽德里11鄰萬青街162號","300618.216",2768500.496,"臺北市","萬華區","壽德里","11鄰","萬青街",NA,NA,"162號"
"臺北市南港區中研里34鄰研究院路二段134巷6號","312226.859",2770220.157,"臺北市","南港區","中研里","34鄰","研究院路二段","134巷",NA,"6號"
"臺北市松山區新聚里3鄰基隆路一段26號","307478.714",2771473.433,"臺北市","松山區","新聚里","3鄰","基隆路一段",NA,NA,"26號"
"臺北市大安區仁慈里11鄰復興南路一段283號","304881.621",2769819.548,"臺北市","大安區","仁慈里","11鄰","復興南路一段",NA,NA,"283號"
"臺北市信義區中坡里11鄰大道路141號","308889.485",2770195.338,"臺北市","信義區","中坡里","11鄰","大道路",NA,NA,""
"臺北市中山區集英里11鄰天祥路16巷15號","302513.077",2772671.02,"臺北市","中山區","集英里","11鄰","天祥路","16巷",NA,"15號"
"臺北市信義區四育里2鄰松隆路205之1號","308149.024",2771274.137,"臺北市","信義區","四育里","2鄰","松隆路",NA,NA,"205之1號"
"臺北市大安區義村里12鄰忠孝東路三段212號","304477.406",2770477.442,"臺北市","大安區","義村里","12鄰","忠孝東路三段",NA,NA,"212號"
"臺北市大同區玉泉里9鄰鄭州路139號","301467.581",2771462.966,"臺北市","大同區","玉泉里","9鄰","鄭州路",NA,NA,"139號"
"臺北市中正區梅花里8鄰忠孝東路一段35號","303028.92",2770808.077,"臺北市","中正區","梅花里","8鄰","忠孝東路一段",NA,NA,"35號"
"臺北市內湖區寶湖里13鄰民權東路六段180巷18號","309784.785",2773415.077,"臺北市","內湖區","寶湖里","13鄰","民權東路六段","180巷",NA,"18號"
"臺北市大安區民炤里20鄰仁愛路三段24巷3號","304061.111",2769898.135,"臺北市","大安區","民炤里","20鄰","仁愛路三段","24巷",NA,"3號"
"臺北市文山區樟腳里6鄰木新路二段281號","307124.865",2763998.323,"臺北市","文山區","樟腳里","6鄰","木新路二段",NA,NA,"281號"
"臺北市士林區社子里15鄰社中街31號","301427.094",2775623.545,"臺北市","士林區","社子里","15鄰","社中街",NA,NA,"31號"
"臺北市中山區朱園里13鄰長安東路二段90號","303925.399",2771236.859,"臺北市","中山區","朱園里","13鄰","長安東路二段",NA,NA,"90號"
"臺北市松山區復盛里12鄰光復南路17巷53號","306514.511",2771143.994,"臺北市","松山區","復盛里","12鄰","光復南路","17巷",NA,"53號"
"臺北市松山區中華里17鄰敦化北路155巷4號","305515.649",2771917.861,"臺北市","松山區","中華里","17鄰","敦化北路","155巷",NA,"4號"
"臺北市內湖區金湖里2鄰金湖路363巷87號","310513.159",2774021.923,"臺北市","內湖區","金湖里","2鄰","金湖路","363巷",NA,"87號"
"臺北市松山區民有里16鄰敦化北路222巷25之1號","305258.381",2772507.405,"臺北市","松山區","民有里","16鄰","敦化北路","222巷",NA,"25之1號"
"臺北市中山區永安里12鄰北安路554巷41號","305471.214",2774765.965,"臺北市","中山區","永安里","12鄰","北安路","554巷",NA,"41號"
"臺北市中山區興亞里23鄰吉林路28號","303460.988",2771585.941,"臺北市","中山區","興亞里","23鄰","吉林路",NA,NA,"28號"
"臺北市大同區光能里12鄰赤峰街3巷3弄2號","302411.57",2771802.906,"臺北市","大同區","光能里","12鄰","赤峰街","3巷","3弄","2號"
"臺北市文山區萬盛里10鄰羅斯福路五段127號","304411.887",2766409.21,"臺北市","文山區","萬盛里","10鄰","羅斯福路五段",NA,NA,"127號"
"臺北市中正區忠勤里28鄰汀州路一段94號","301207.06",2769225.133,"臺北市","中正區","忠勤里","28鄰","汀州路一段",NA,NA,"94號"
"臺北市松山區安平里5鄰南京東路五段251巷24弄20之1號","306933.582",2771719.793,"臺北市","松山區","安平里","5鄰","南京東路五段","251巷","24弄","20之1號"
"臺北市信義區安康里4鄰松德路60號","308160.268",2770189.975,"臺北市","信義區","安康里","4鄰","松德路",NA,NA,"60號"
"臺北市文山區景東里10鄰景興路153巷51號","305145.572",2765224.393,"臺北市","文山區","景東里","10鄰","景興路","153巷",NA,"51號"
"臺北市大同區蓬萊里7鄰承德路三段8巷24號","302092.756",2772927.154,"臺北市","大同區","蓬萊里","7鄰","承德路三段","8巷",NA,"24號"
"臺北市中山區力行里3鄰長安東路二段171號","304656.717",2771248.079,"臺北市","中山區","力行里","3鄰","長安東路二段",NA,NA,"171號"
"臺北市中山區力行里17鄰南京東路三段208號","304812.812",2771610.631,"臺北市","中山區","力行里","17鄰","南京東路三段",NA,NA,"208號"
"臺北市信義區景新里8鄰莊敬路239巷1弄1號","306765.957",2769202.586,"臺北市","信義區","景新里","8鄰","莊敬路","239巷","1弄","1號"
"臺北市大安區錦安里17鄰麗水街17巷10號","303420.829",2769115.375,"臺北市","大安區","錦安里","17鄰","麗水街","17巷",NA,"10號"
"臺北市南港區西新里8鄰成功路一段82巷7號","309741.162",2772267.604,"臺北市","南港區","西新里","8鄰","成功路一段","82巷",NA,"7號"
"臺北市中正區龍光里12鄰重慶南路三段16巷12號","301961.732",2769092.795,"臺北市","中正區","龍光里","12鄰","重慶南路三段","16巷",NA,"12號"
"臺北市文山區明興里2鄰興隆路四段19號","306459.958",2764866.687,"臺北市","文山區","明興里","2鄰","興隆路四段",NA,NA,"19號"
"臺北市南港區百福里15鄰福德街309巷20弄19號","309393.859",2770174.88,"臺北市","南港區","百福里","15鄰","福德街","309巷","20弄","19號"
"臺北市南港區南港里10鄰新民街81號","311658.145",2772079.077,"臺北市","南港區","南港里","10鄰","新民街",NA,NA,"81號"
"臺北市中山區松江里1鄰民生東路二段143號","303932.322",2772325.013,"臺北市","中山區","松江里","1鄰","民生東路二段",NA,NA,"143號"
"臺北市中山區下埤里11鄰龍江路397巷34號","304786.99",2773138.281,"臺北市","中山區","下埤里","11鄰","龍江路","397巷",NA,"34號"
"臺北市南港區中研里34鄰研究院路二段142號","312261.473",2770199.175,"臺北市","南港區","中研里","34鄰","研究院路二段",NA,NA,"142號"
"臺北市北投區桃源里17鄰中央北路三段40巷34弄2號","298921.07",2781315.656,"臺北市","北投區","桃源里","17鄰","中央北路三段","40巷","34弄","2號"
"臺北市松山區精忠里4鄰敦化北路201之17號","305450.591",2772182.839,"臺北市","松山區","精忠里","4鄰","敦化北路",NA,NA,"201之17號"
"臺北市松山區美仁里9鄰北寧路58之3號","305779.385",2771435.371,"臺北市","松山區","美仁里","9鄰","北寧路",NA,NA,"58之3號"
"臺北市萬華區富民里7鄰桂林路105號","300551.919",2770139.931,"臺北市","萬華區","富民里","7鄰","桂林路",NA,NA,"105號"
"臺北市中山區下埤里18鄰龍江路429巷5號","304605.846",2773293.683,"臺北市","中山區","下埤里","18鄰","龍江路","429巷",NA,"5號"
"臺北市萬華區榮德里4鄰環河南路三段257號","299760.913",2768067.933,"臺北市","萬華區","榮德里","4鄰","環河南路三段",NA,NA,"257號"
"臺北市中山區行政里15鄰松江路365號","303819.213",2772975.521,"臺北市","中山區","行政里","15鄰","松江路",NA,NA,"365號"
"臺北市內湖區寶湖里5鄰民權東路六段131號","309891.385",2773567.423,"臺北市","內湖區","寶湖里","5鄰","民權東路六段",NA,NA,"131號"
"臺北市文山區景行里4鄰羅斯福路六段469巷25號","304589.394",2764771.297,"臺北市","文山區","景行里","4鄰","羅斯福路六段","469巷",NA,"25號"
"臺北市信義區廣居里4鄰忠孝東路五段364號","307888.196",2770414.963,"臺北市","信義區","廣居里","4鄰","忠孝東路五段",NA,NA,"364號"
"臺北市內湖區湖元里18鄰新湖一路87號","308092.427",2772376.751,"臺北市","內湖區","湖元里","18鄰","新湖一路",NA,NA,"87號"
"臺北市大安區華聲里9鄰忠孝東路四段333號","306216.199",2770496.712,"臺北市","大安區","華聲里","9鄰","忠孝東路四段",NA,NA,"333號"
"臺北市大安區仁愛里5鄰忠孝東路四段26巷65號","304940.45",2770240.27,"臺北市","大安區","仁愛里","5鄰","忠孝東路四段","26巷",NA,"65號"
"臺北市中山區力行里12鄰復興北路62號","304867.862",2771479.218,"臺北市","中山區","力行里","12鄰","復興北路",NA,NA,"62號"
"臺北市中正區光復里10鄰延平南路61號","301503.136",2770821.096,"臺北市","中正區","光復里","10鄰","延平南路",NA,NA,"61號"
"臺北市內湖區大湖里3鄰大湖山莊街56之2號","310900.89",2775414.794,"臺北市","內湖區","大湖里","3鄰","大湖山莊街",NA,NA,"56之2號"
"臺北市萬華區榮德里16鄰武成街80巷51弄2號","299931.672",2768131.993,"臺北市","萬華區","榮德里","16鄰","武成街","80巷","51弄","2號"
"臺北市南港區成福里24鄰成福路207巷2號","309435.723",2770367.664,"臺北市","南港區","成福里","24鄰","成福路","207巷",NA,"2號"
"臺北市北投區永和里22鄰中山北路七段219巷3弄121號","303447.374",2780019.892,"臺北市","北投區","永和里","22鄰","中山北路七段","219巷","3弄","121號"
"臺北市內湖區安泰里8鄰安泰街69巷10號","312280.413",2774294.838,"臺北市","內湖區","安泰里","8鄰","安泰街","69巷",NA,"10號"
"臺北市松山區新聚里9鄰八德路四段391號","307379.804",2771372.637,"臺北市","松山區","新聚里","9鄰","八德路四段",NA,NA,"391號"
"臺北市內湖區湖興里25鄰成功路二段250巷12弄2號","309507.589",2773206.012,"臺北市","內湖區","湖興里","25鄰","成功路二段","250巷","12弄","2號"
"臺北市士林區天福里16鄰天母東路22巷23號","303710.039",2778841.782,"臺北市","士林區","天福里","16鄰","天母東路","22巷",NA,"23號"
"臺北市內湖區湖濱里32鄰成功路三段162號","309538.841",2774802.986,"臺北市","內湖區","湖濱里","32鄰","成功路三段",NA,NA,"162號"
"臺北市信義區六合里26鄰祥雲街30號","308013.81",2767828.976,"臺北市","信義區","六合里","26鄰","祥雲街",NA,NA,"30號"
"臺北市內湖區五分里22鄰安康路434巷20弄36號","312105.561",2773313.385,"臺北市","內湖區","五分里","22鄰","安康路","434巷","20弄","36號"
"臺北市北投區桃源里13鄰中央北路三段212號","298482.614",2780985.485,"臺北市","北投區","桃源里","13鄰","中央北路三段",NA,NA,"212號"
"臺北市內湖區碧山里21鄰內湖路三段72巷63號","309618.561",2775694.891,"臺北市","內湖區","碧山里","21鄰","內湖路三段","72巷",NA,"63號"
"臺北市信義區四育里4鄰松山路142之1號","308279.286",2771117.895,"臺北市","信義區","四育里","4鄰","松山路",NA,NA,"142之1號"
"臺北市大同區朝陽里8鄰南京西路163號","301772.788",2771873.054,"臺北市","大同區","朝陽里","8鄰","南京西路",NA,NA,"163號"
"臺北市松山區復建里12鄰光復南路6巷55號","306149.368",2771171.014,"臺北市","松山區","復建里","12鄰","光復南路","6巷",NA,"55號"
"臺北市中山區大直里15鄰北安路621巷11號","305303.923",2775089.482,"臺北市","中山區","大直里","15鄰","北安路","621巷",NA,"11號"
"臺北市士林區福中里4鄰大南路299號","302314.824",2775711.051,"臺北市","士林區","福中里","4鄰","大南路",NA,NA,"299號"
"臺北市大安區臥龍里4鄰基隆路三段16號","305257.417",2768120.412,"臺北市","大安區","臥龍里","4鄰","基隆路三段",NA,NA,"16號"
"臺北市中山區興亞里23鄰南京東路二段38號","303420.343",2771628.538,"臺北市","中山區","興亞里","23鄰","南京東路二段",NA,NA,"38號"
"臺北市內湖區瑞光里2鄰陽光街291號","308493.975",2774087.764,"臺北市","內湖區","瑞光里","2鄰","陽光街",NA,NA,"291號"
"臺北市大安區昌隆里12鄰忠孝東路三段217巷5弄17之3號","304377.347",2770668.571,"臺北市","大安區","昌隆里","12鄰","忠孝東路三段","217巷","5弄","17之3號"
"臺北市萬華區新和里3鄰青年路18號","301030.26",2768748.402,"臺北市","萬華區","新和里","3鄰","青年路",NA,NA,"18號"
"臺北市大同區永樂里10鄰南京西路205號","301580.839",2771850.179,"臺北市","大同區","永樂里","10鄰","南京西路",NA,NA,"205號"
"臺北市松山區美仁里4鄰南京東路四段56號","305882.564",2771589.231,"臺北市","松山區","美仁里","4鄰","南京東路四段",NA,NA,"56號"
"臺北市文山區萬盛里6鄰羅斯福路五段95號","304423.265",2766529.087,"臺北市","文山區","萬盛里","6鄰","羅斯福路五段",NA,NA,"95號"
"臺北市文山區景美里13鄰萬慶街25之2號","304460.166",2765067.232,"臺北市","文山區","景美里","13鄰","萬慶街",NA,NA,"25之2號"
"臺北市中正區螢雪里14鄰泉州街89之1號","301915.721",2768870.841,"臺北市","中正區","螢雪里","14鄰","泉州街",NA,NA,"89之1號"
"臺北市萬華區青山里18鄰西園路一段136巷16弄13號","300324.563",2770057.991,"臺北市","萬華區","青山里","18鄰","西園路一段","136巷","16弄","13號"
"臺北市士林區舊佳里8鄰前街120號","303033.673",2776844.013,"臺北市","士林區","舊佳里","8鄰","前街",NA,NA,"120號"
"臺北市中山區大直里33鄰大直街34巷2號","305089.381",2774930.639,"臺北市","中山區","大直里","33鄰","大直街","34巷",NA,"2號"
"臺北市北投區振華里2鄰懷德街98巷27號","302572.848",2778596.469,"臺北市","北投區","振華里","2鄰","懷德街","98巷",NA,"27號"
"臺北市松山區新聚里14鄰南京東路五段250巷18弄38號","307301.809",2771450.871,"臺北市","松山區","新聚里","14鄰","南京東路五段","250巷","18弄","38號"
"臺北市松山區復勢里1鄰八德路三段139號","305975.315",2771233.595,"臺北市","松山區","復勢里","1鄰","八德路三段",NA,NA,"139號"
"臺北市信義區三犁里12鄰信義路五段150巷10號","307575.631",2768979.802,"臺北市","信義區","三犁里","12鄰","信義路五段","150巷",NA,"10號"
"臺北市大同區建泰里8鄰承德路一段35號","302196.704",2771536.571,"臺北市","大同區","建泰里","8鄰","承德路一段",NA,NA,"35號"
"臺北市中山區中山里17鄰新生北路二段70之1號","303194.633",2772166.904,"臺北市","中山區","中山里","17鄰","新生北路二段",NA,NA,"70之1號"
"臺北市信義區惠安里12鄰吳興街382號","307228.97",2768668.304,"臺北市","信義區","惠安里","12鄰","吳興街",NA,NA,"382號"
"臺北市士林區前港里6鄰前港街37號","302610.775",2775274.993,"臺北市","士林區","前港里","6鄰","前港街",NA,NA,"37號"
"臺北市萬華區富福里4鄰大理街27號","300694.885",2769724.559,"臺北市","萬華區","富福里","4鄰","大理街",NA,NA,"27號"
"臺北市士林區社子里1鄰通河西街二段12號","301617.169",2775664.538,"臺北市","士林區","社子里","1鄰","通河西街二段",NA,NA,"12號"
"臺北市北投區八仙里5鄰中央南路二段28號","300433.43",2779774.164,"臺北市","北投區","八仙里","5鄰","中央南路二段",NA,NA,"28號"
"臺北市萬華區忠貞里18鄰萬大路423巷101弄9號","300665.655",2768362.553,"臺北市","萬華區","忠貞里","18鄰","萬大路","423巷","101弄","9號"
"臺北市信義區中行里3鄰中坡南路142號","308989.668",2770361.641,"臺北市","信義區","中行里","3鄰","中坡南路",NA,NA,"142號"
"臺北市中山區埤頭里17鄰復興南路一段36之9號","304857.526",2770957.403,"臺北市","中山區","埤頭里","17鄰","復興南路一段",NA,NA,"36之9號"
"臺北市士林區前港里2鄰承德路四段188號","302687.675",2775530.52,"臺北市","士林區","前港里","2鄰","承德路四段",NA,NA,"188號"
"臺北市大安區龍陣里3鄰復興南路二段148巷12號","304783.281",2769044.888,"臺北市","大安區","龍陣里","3鄰","復興南路二段","148巷",NA,"12號"
"臺北市文山區順興里10鄰木新路三段56號","306942.373",2763965.375,"臺北市","文山區","順興里","10鄰","木新路三段",NA,NA,"56號"
"臺北市大安區誠安里10鄰忠孝東路三段303號","304822.992",2770540.52,"臺北市","大安區","誠安里","10鄰","忠孝東路三段",NA,NA,"303號"
"臺北市士林區福佳里26鄰中正路426號","302380.003",2776201.616,"臺北市","士林區","福佳里","26鄰","中正路",NA,NA,"426號"
"臺北市士林區社新里25鄰環河北路三段193號","300892.684",2775566.055,"臺北市","士林區","社新里","25鄰","環河北路三段",NA,NA,"193號"
"臺北市松山區復建里13鄰光復南路32巷13號","306131.915",2771059.109,"臺北市","松山區","復建里","13鄰","光復南路","32巷",NA,"13號"
"臺北市北投區中庸里13鄰大業路631之5號","300267.59",2781083.812,"臺北市","北投區","中庸里","13鄰","大業路",NA,NA,"631之5號"
"臺北市文山區景行里23鄰景興路272號","304766.122",2764754.902,"臺北市","文山區","景行里","23鄰","景興路",NA,NA,"272號"
"臺北市文山區景仁里10鄰景福街9號","304418.495",2765812.023,"臺北市","文山區","景仁里","10鄰","景福街",NA,NA,"9號"
"臺北市信義區永春里12鄰忠孝東路五段489號","308345.811",2770463.346,"臺北市","信義區","永春里","12鄰","忠孝東路五段",NA,NA,"489號"
"臺北市南港區合成里14鄰忠孝東路五段815號","308747.663",2770879.019,"臺北市","南港區","合成里","14鄰","忠孝東路五段",NA,NA,"815號"
"臺北市文山區木新里15鄰永安街31號","307573.439",2764391.047,"臺北市","文山區","木新里","15鄰","永安街",NA,NA,"31號"
"臺北市南港區中南里9鄰忠孝東路七段597號","312042.178",2771811.461,"臺北市","南港區","中南里","9鄰","忠孝東路七段",NA,NA,"597號"
"臺北市內湖區葫洲里13鄰康寧路三段16巷124號","311501.213",2773775.357,"臺北市","內湖區","葫洲里","13鄰","康寧路三段","16巷",NA,"124號"
"臺北市內湖區週美里1鄰新明路273巷6號","309163.924",2772213.981,"臺北市","內湖區","週美里","1鄰","新明路","273巷",NA,"6號"
"臺北市內湖區樂康里20鄰康樂街136巷18弄21號","312371.068",2773778.852,"臺北市","內湖區","樂康里","20鄰","康樂街","136巷","18弄","21號"
"臺北市中正區林興里6鄰水源路23之1號","303007.62",2767769.506,"臺北市","中正區","林興里","6鄰","水源路",NA,NA,"23之1號"
"臺北市萬華區福星里16鄰漢口街二段73號","300981.241",2770982.866,"臺北市","萬華區","福星里","16鄰","漢口街二段",NA,NA,"73號"
"臺北市中山區朱園里8鄰南京東路二段160號","303919.788",2771625.187,"臺北市","中山區","朱園里","8鄰","南京東路二段",NA,NA,"160號"
"臺北市中山區復華里1鄰復興北路166號","304874.197",2771825.553,"臺北市","中山區","復華里","1鄰","復興北路",NA,NA,"166號"
"臺北市中正區龍興里14鄰三元街81號","301447.64",2769084.094,"臺北市","中正區","龍興里","14鄰","三元街",NA,NA,"81號"
"臺北市大安區通化里10鄰通化街19巷18號","306035.687",2769389.901,"臺北市","大安區","通化里","10鄰","通化街","19巷",NA,"18號"
"臺北市信義區興雅里6鄰基隆路一段159號","307030.817",2770544.195,"臺北市","信義區","興雅里","6鄰","基隆路一段",NA,NA,"159號"
"臺北市大安區龍陣里3鄰復興南路二段144之3號","304816.061",2769055.14,"臺北市","大安區","龍陣里","3鄰","復興南路二段",NA,NA,"144之3號"
"臺北市松山區民有里4鄰復興北路313巷47號","305208.428",2772437.768,"臺北市","松山區","民有里","4鄰","復興北路","313巷",NA,"47號"
"臺北市信義區興雅里1鄰忠孝東路五段1之10號","307037.031",2770470.219,"臺北市","信義區","興雅里","1鄰","忠孝東路五段",NA,NA,"1之10號"
"臺北市中山區江山里21鄰錦州街408號","304656.213",2772545.213,"臺北市","中山區","江山里","21鄰","錦州街",NA,NA,"408號"
"臺北市中山區朱崙里8鄰龍江路2之3號","304516.719",2771102.781,"臺北市","中山區","朱崙里","8鄰","龍江路",NA,NA,"2之3號"
"臺北市松山區復盛里5鄰光復南路33巷12號","306361.298",2771067.026,"臺北市","松山區","復盛里","5鄰","光復南路","33巷",NA,"12號"
"臺北市中山區晴光里4鄰新生北路三段62巷25號","303104.061",2773181.47,"臺北市","中山區","晴光里","4鄰","新生北路三段","62巷",NA,"25號"
"臺北市大同區老師里6鄰迪化街二段285號","301730.726",2773976.425,"臺北市","大同區","老師里","6鄰","迪化街二段",NA,NA,"285號"
"臺北市大同區老師里21鄰環河北路二段393號","301352.011",2774463.764,"臺北市","大同區","老師里","21鄰","環河北路二段",NA,NA,"393號"
"臺北市士林區天玉里6鄰天母北路4巷5之1號","302993.626",2779065.913,"臺北市","士林區","天玉里","6鄰","天母北路","4巷",NA,"5之1號"
"臺北市松山區慈祐里12鄰八德路四段487號","307658.456",2771436.662,"臺北市","松山區","慈祐里","12鄰","八德路四段",NA,NA,"487號"
"臺北市中正區螢圃里19鄰重慶南路三段101號","302157.488",2768612.568,"臺北市","中正區","螢圃里","19鄰","重慶南路三段",NA,NA,"101號"
"臺北市內湖區葫洲里13鄰康寧路三段16巷104號","311434.038",2773772.447,"臺北市","內湖區","葫洲里","13鄰","康寧路三段","16巷",NA,"104號"
"臺北市大安區華聲里7鄰光復南路180巷8號","306232.403",2770600.114,"臺北市","大安區","華聲里","7鄰","光復南路","180巷",NA,"8號"
"臺北市士林區前港里6鄰後港街96號","302634.127",2775427.426,"臺北市","士林區","前港里","6鄰","後港街",NA,NA,"96號"
"臺北市大安區古莊里11鄰羅斯福路三段95號","303125.576",2768374.941,"臺北市","大安區","古莊里","11鄰","羅斯福路三段",NA,NA,"95號"
"臺北市中山區朱園里1鄰南京東路二段176號","303977.882",2771624.92,"臺北市","中山區","朱園里","1鄰","南京東路二段",NA,NA,"176號"
"臺北市信義區正和里5鄰光復南路417巷53號","306332.877",2769982.538,"臺北市","信義區","正和里","5鄰","光復南路","417巷",NA,"53號"
"臺北市萬華區福星里3鄰中華路一段74之1號","301349.005",2770939.324,"臺北市","萬華區","福星里","3鄰","中華路一段",NA,NA,"74之1號"
"臺北市萬華區仁德里10鄰永福街9號","301044.863",2770113.537,"臺北市","萬華區","仁德里","10鄰","永福街",NA,NA,"9號"
"臺北市大安區德安里14鄰四維路18號","305306.667",2769941.83,"臺北市","大安區","德安里","14鄰","四維路",NA,NA,"18號"
